🕘️公告,#genre#
北京卫视高清,http://113.100.31.243:4022/udp/239.77.0.91:5146
吉林卫视,http://180.109.94.149:4022/udp/239.49.8.113:8000
吉林卫视高清,http://113.100.31.243:4022/udp/239.77.0.150:5146
四川卫视,http://180.109.94.149:4022/udp/239.49.8.110:8000
四川卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.1.66:8000
四川卫视 4K,http://113.100.31.243:4022/udp/239.77.0.60:5146
四川卫视 4K (AVS2),http://113.100.31.243:4022/udp/239.77.1.38:5146
四川卫视超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.163:5146
四川卫视高清,http://113.100.31.243:4022/udp/239.77.0.159:5146
四川卫视高清,http://113.100.31.243:4022/udp/239.77.0.11:5146
大湾区卫视高清,http://113.100.31.243:4022/udp/239.77.0.215:5146
天津卫视,http://180.109.94.149:4022/udp/239.49.8.35:8620
天津卫视超清,http://113.100.31.243:4022/udp/239.77.0.131:5146
天津卫视高清,http://113.100.31.243:4022/udp/239.77.1.141:5146
天津卫视高清,http://113.100.31.243:4022/udp/239.77.0.97:5146
宁夏卫视高清,http://113.100.31.243:4022/udp/239.77.1.28:5146
安徽卫视,http://180.109.94.149:4022/udp/239.49.8.80:8000
安徽卫视高清,http://113.100.31.243:4022/udp/239.77.1.92:5146
安徽卫视高清,http://113.100.31.243:4022/udp/239.77.0.183:5146
安徽卫视高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.157:5146
山东卫视,http://180.109.94.149:4022/udp/239.49.8.7:9306
山东卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.1.72:8000
山东卫视 4K,http://113.100.31.243:4022/udp/239.77.0.61:5146
山东卫视超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.132:5146
山东卫视高清,http://113.100.31.243:4022/udp/239.77.0.8:5146
山东卫视高清,http://113.100.31.243:4022/udp/239.77.0.94:5146
山东卫视高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.153:5146
广东卫视,http://180.109.94.149:4022/udp/239.49.8.13:9422
广东卫视4K-25FPS,http://180.109.94.149:4022/udp/239.49.1.24:8000
广东卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.1.26:8000
广东卫视 4K,http://113.100.31.243:4022/udp/239.77.0.65:5146
广东卫视 4K (AVS2),http://113.100.31.243:4022/udp/239.77.1.16:5146
广东卫视 50p 4K,http://113.100.31.243:4022/udp/239.77.0.66:5146
广东卫视超清,http://113.100.31.243:4022/udp/239.77.0.166:5146
广东卫视高清,http://113.100.31.243:4022/udp/239.77.0.84:5146
广东卫视高清,http://113.100.31.243:4022/udp/239.77.0.4:5146
广东卫视高清,http://113.100.31.243:4022/udp/239.77.1.19:5146
广西卫视,http://180.109.94.149:4022/udp/239.49.8.10:8000
广西卫视高清,http://113.100.31.243:4022/udp/239.77.0.139:5146
新疆卫视高清,http://113.100.31.243:4022/udp/239.253.43.202:5146
新疆卫视高清,http://113.100.31.243:4022/udp/239.77.1.25:5146
江苏卫视,http://180.109.94.149:4022/udp/239.49.8.16:9602
江苏卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.1.62:8000
江苏卫视 4K (AVS2),http://113.100.31.243:4022/udp/239.77.1.36:5146
江苏卫视超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.126:5146
江苏卫视高清,http://113.100.31.243:4022/udp/239.77.0.90:5146
江苏卫视高清,http://113.100.31.243:4022/udp/239.77.0.7:5146
江西卫视,http://180.109.94.149:4022/udp/239.49.8.111:8000
江西卫视高清,http://113.100.31.243:4022/udp/239.77.0.149:5146
河北卫视,http://180.109.94.149:4022/udp/239.49.8.114:8000
河北卫视高清,http://113.100.31.243:4022/udp/239.77.0.148:5146
河南卫视,http://180.109.94.149:4022/udp/239.49.8.29:8000
浙江卫视,http://180.109.94.149:4022/udp/239.49.8.20:9618
浙江卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.1.64:8000
浙江卫视超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.125:5146
浙江卫视高清,http://113.100.31.243:4022/udp/239.77.0.12:5146
浙江卫视高清,http://113.100.31.243:4022/udp/239.77.0.89:5146
浙江卫视高清 (CAVS),http://113.100.31.243:4022/udp/239.77.1.150:5146
海南卫视,http://180.109.94.149:4022/udp/239.49.8.83:8000
海南卫视高清,http://113.100.31.243:4022/udp/239.253.43.101:5146
深圳卫视,http://180.109.94.149:4022/udp/239.49.8.15:9430
深圳卫视4K-25FPS,http://180.109.94.149:4022/udp/239.49.1.27:8000
深圳卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.1.28:8000
深圳卫视 4K (AVS2),http://113.100.31.243:4022/udp/239.77.1.24:5146
深圳卫视 25p 4K,http://113.100.31.243:4022/udp/239.77.1.14:5146
深圳卫视 宽色域 25p 4K,http://113.100.31.243:4022/udp/239.77.0.67:5146
深圳卫视超清,http://113.100.31.243:4022/udp/239.77.0.130:5146
深圳卫视高清,http://113.100.31.243:4022/udp/239.77.0.9:5146
深圳卫视高清,http://113.100.31.243:4022/udp/239.77.1.3:5146
深圳卫视高清,http://113.100.31.243:4022/udp/239.77.0.92:5146
湖北卫视,http://180.109.94.149:4022/udp/239.49.8.8:9632
湖北卫视超清,http://113.100.31.243:4022/udp/239.77.0.128:5146
湖北卫视高清,http://113.100.31.243:4022/udp/239.77.0.95:5146
湖北卫视高清,http://113.100.31.243:4022/udp/239.77.1.93:5146
湖北卫视高清,http://113.100.31.243:4022/udp/239.77.1.174:5146
湖南卫视,http://180.109.94.149:4022/udp/239.49.8.12:9418
湖南卫视4K-50FPS,http://180.109.94.149:4022/udp/239.49.1.68:8000
湖南卫视 4K (AVS2),http://113.100.31.243:4022/udp/239.77.1.30:5146
湖南卫视超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.127:5146
湖南卫视高清,http://113.100.31.243:4022/udp/239.77.0.88:5146
湖南卫视高清,http://113.100.31.243:4022/udp/239.77.0.6:5146
湖南卫视高清,http://113.100.31.243:4022/udp/239.77.1.5:5146
甘肃卫视,http://180.109.94.149:4022/udp/239.49.0.250:8000
甘肃卫视高清,http://113.100.31.243:4022/udp/239.77.0.189:5146
福建东南卫视高清,http://113.100.31.243:4022/udp/239.77.0.146:5146
贵州卫视,http://180.109.94.149:4022/udp/239.49.8.49:8000
贵州卫视高清,http://113.100.31.243:4022/udp/239.77.0.230:5146
辽宁卫视,http://180.109.94.149:4022/udp/239.49.8.48:8000
辽宁卫视 高清,http://113.100.31.243:4022/udp/239.77.0.123:5146
辽宁卫视超清 (CAVS),http://113.100.31.243:4022/udp/239.77.0.161:5146
辽宁卫视高清,http://113.100.31.243:4022/udp/239.77.1.103:5146
重庆卫视,http://180.109.94.149:4022/udp/239.49.8.57:9830
重庆卫视高清,http://113.100.31.243:4022/udp/239.77.0.182:5146
青海卫视,http://180.109.94.149:4022/udp/239.49.0.81:8000
青海卫视高清,http://113.100.31.243:4022/udp/239.253.43.125:5146
黑龙江卫视,http://180.109.94.149:4022/udp/239.49.8.14:9426
黑龙江卫视超清,http://113.100.31.243:4022/udp/239.77.0.124:5146
黑龙江卫视高清,http://113.100.31.243:4022/udp/239.77.1.179:5146
黑龙江卫视高清,http://113.100.31.243:4022/udp/239.77.1.6:5146
黑龙江卫视高清,http://113.100.31.243:4022/udp/239.77.0.93:5146
CETV-1,http://180.109.94.149:4022/udp/239.49.8.115:8000
CETV-4,http://180.109.94.149:4022/udp/239.49.0.125:8000
CGTN 俄语,http://180.109.94.149:4022/udp/239.49.0.111:8000
CGTN 法语,http://180.109.94.149:4022/udp/239.49.1.31:8000
CGTN 英语,http://180.109.94.149:4022/udp/239.49.0.9:8064
CGTN 西语,http://180.109.94.149:4022/udp/239.49.1.30:8000
CGTN俄语高清,http://113.100.31.243:4022/udp/239.253.43.201:5146
CGTN法语高清,http://113.100.31.243:4022/udp/239.77.0.228:5146
CGTN英语高清,http://113.100.31.243:4022/udp/239.77.0.199:5146
CGTN西班牙语高清,http://113.100.31.243:4022/udp/239.77.0.221:5146
CGTN阿拉伯语高清,http://113.100.31.243:4022/udp/239.253.43.200:5146
IPTV1高清,http://113.100.31.243:4022/udp/239.77.1.7:5146
IPTV2高清,http://113.100.31.243:4022/udp/239.77.1.8:5146
IPTV4高清,http://113.100.31.243:4022/udp/239.77.1.10:5146
IPTV少儿动画,http://113.100.31.243:4022/udp/239.77.1.91:5146
IPTV收视指南,http://113.100.31.243:4022/udp/239.77.0.111:5146
IPTV法治,http://113.100.31.243:4022/udp/239.77.0.102:5146
IPTV热播剧场,http://113.100.31.243:4022/udp/239.77.1.90:5146
IPTV相声小品,http://113.100.31.243:4022/udp/239.77.0.100:5146
IPTV经典电影,http://113.100.31.243:4022/udp/239.77.1.89:5146
IPTV谍战剧场,http://113.100.31.243:4022/udp/239.77.0.99:5146
IPTV野外,http://113.100.31.243:4022/udp/239.77.0.101:5146
世界地理高清,http://113.100.31.243:4022/udp/239.253.43.7:5146
东方财经,http://180.109.94.149:4022/udp/239.49.0.95:8000
中国天气,http://180.109.94.149:4022/udp/239.49.0.94:8000
中国天气高清,http://113.100.31.243:4022/udp/239.77.1.2:5146
中国教育-1高清,http://113.100.31.243:4022/udp/239.77.0.200:5146
优漫卡通,http://180.109.94.149:4022/udp/239.49.8.119:8000
兵器科技高清,http://113.100.31.243:4022/udp/239.253.43.18:5146
兵器科技高清,http://113.100.31.243:4022/udp/239.253.43.9:5146
动漫秀场,http://180.109.94.149:4022/udp/239.49.8.43:8028
南国都市 4K,http://113.100.31.243:4022/udp/239.253.43.99:5146
南方购物,http://113.100.31.243:4022/udp/239.77.0.22:5146
南方购物-精选,http://113.100.31.243:4022/udp/239.77.0.19:5146
卫生健康高清,http://113.100.31.243:4022/udp/239.77.0.212:5146
嘉佳卡通高清,http://113.100.31.243:4022/udp/239.77.0.179:5146
天元围棋,http://113.100.31.243:4022/udp/239.253.43.98:5146
女性时尚高清,http://113.100.31.243:4022/udp/239.253.43.23:5146
女性时尚高清,http://113.100.31.243:4022/udp/239.253.43.8:5146
少儿动画,http://113.100.31.243:4022/udp/239.77.0.109:5146
岭南戏曲高清,http://113.100.31.243:4022/udp/239.77.0.122:5146
广东体育超清,http://113.100.31.243:4022/udp/239.77.0.168:5146
广东体育高清-测试,http://113.100.31.243:4022/udp/239.77.0.112:5146
广东少儿高清,http://113.100.31.243:4022/udp/239.77.0.250:5146
广东影视高清,http://113.100.31.243:4022/udp/239.77.0.217:5146
广东新闻高清,http://113.100.31.243:4022/udp/239.77.0.173:5146
广东民生高清,http://113.100.31.243:4022/udp/239.77.0.225:5146
广东珠江超清,http://113.100.31.243:4022/udp/239.77.0.114:5146
广东珠江高清,http://113.100.31.243:4022/udp/239.77.0.1:5146
广东综艺(4k),http://113.100.31.243:4022/udp/239.77.0.244:5146
广东综艺(4k),http://113.100.31.243:4022/udp/239.77.0.245:5146
广州综合高清,http://113.100.31.243:4022/udp/239.253.43.71:5146
快乐垂钓,http://113.100.31.243:4022/udp/239.77.0.145:5146
快乐垂钓,http://180.109.94.149:4022/udp/239.49.0.114:8000
怀旧剧场高清,http://113.100.31.243:4022/udp/239.253.43.5:5146
文物宝库,http://180.109.94.149:4022/udp/239.49.0.209:8000
早期教育高清,http://113.100.31.243:4022/udp/239.77.0.180:5146
早期教育高清,http://113.100.31.243:4022/udp/239.77.1.114:5146
梨园频道,http://180.109.94.149:4022/udp/239.49.8.193:8000
欢笑剧场,http://180.109.94.149:4022/udp/239.49.8.47:8060
欢笑剧场4K,http://180.109.94.149:4022/udp/239.49.8.106:8000
武术世界,http://180.109.94.149:4022/udp/239.49.0.205:8000
求索纪录高清,http://113.100.31.243:4022/udp/239.77.0.21:5146
江苏体育·休闲,http://180.109.94.149:4022/udp/239.49.8.117:8000
江苏国际,http://180.109.94.149:4022/udp/239.49.0.22:8168
江苏城市,http://180.109.94.149:4022/udp/239.49.8.107:8000
江苏影视,http://180.109.94.149:4022/udp/239.49.8.118:8000
江苏教育,http://180.109.94.149:4022/udp/239.49.8.122:8000
江苏新闻,http://180.109.94.149:4022/udp/239.49.8.120:8000
江苏综艺,http://180.109.94.149:4022/udp/239.49.8.108:8000
法治天地,http://180.109.94.149:4022/udp/239.49.0.96:8000
深圳电视剧频道高清,http://113.100.31.243:4022/udp/239.77.1.125:5146
深圳都市频道高清,http://113.100.31.243:4022/udp/239.77.1.176:5146
游戏风云,http://180.109.94.149:4022/udp/239.49.8.41:8012
热播剧场,http://113.100.31.243:4022/udp/239.77.0.106:5146
爱体育,http://113.100.31.243:4022/udp/239.77.0.108:5146
爱体育高清,http://113.100.31.243:4022/udp/239.77.0.176:5146
爱大剧,http://113.100.31.243:4022/udp/239.77.0.105:5146
爱电影,http://113.100.31.243:4022/udp/239.77.0.103:5146
爱综艺,http://113.100.31.243:4022/udp/239.77.0.107:5146
现代教育高清,http://113.100.31.243:4022/udp/239.77.0.213:5146
生活时尚,http://180.109.94.149:4022/udp/239.49.8.40:8004
电视指南高清,http://113.100.31.243:4022/udp/239.253.43.19:5146
电视指南高清,http://113.100.31.243:4022/udp/239.253.43.10:5146
睛彩广场舞,http://180.109.94.149:4022/udp/239.49.8.64:8000
睛彩广场舞高清,http://113.100.31.243:4022/udp/239.77.1.23:5146
睛彩竞技,http://180.109.94.149:4022/udp/239.49.8.39:8000
睛彩竞技高清,http://113.100.31.243:4022/udp/239.77.1.20:5146
睛彩篮球,http://180.109.94.149:4022/udp/239.49.8.42:8000
睛彩青少,http://180.109.94.149:4022/udp/239.49.8.46:8000
睛彩青少高清,http://113.100.31.243:4022/udp/239.77.1.22:5146
第一剧场高清,http://113.100.31.243:4022/udp/239.253.43.15:5146
经典电影,http://113.100.31.243:4022/udp/239.77.0.104:5146
经济科教超清,http://113.100.31.243:4022/udp/239.77.0.167:5146
经济科教高清,http://113.100.31.243:4022/udp/239.77.0.85:5146
苏超1,http://180.109.94.149:4022/udp/239.49.8.96:8000
苏超2,http://180.109.94.149:4022/udp/239.49.8.97:8000
茶,http://113.100.31.243:4022/udp/239.77.0.15:5146
茶频道,http://180.109.94.149:4022/udp/239.49.0.146:8000
财富天下,http://180.109.94.149:4022/udp/239.49.1.29:6000
都市剧场,http://180.109.94.149:4022/udp/239.49.0.99:8000
金鹰卡通,http://180.109.94.149:4022/udp/239.49.8.33:8000
金鹰卡通高清,http://113.100.31.243:4022/udp/239.77.0.164:5146
金鹰纪实,http://180.109.94.149:4022/udp/239.49.8.79:8000
金鹰纪实超清测试 (CAVS),http://113.100.31.243:4022/udp/239.77.0.162:5146
金鹰纪实高清测试,http://113.100.31.243:4022/udp/239.77.0.160:5146
风云剧场高清,http://113.100.31.243:4022/udp/239.253.43.16:5146
风云足球高清,http://113.100.31.243:4022/udp/239.253.43.14:5146
风云足球高清,http://113.100.31.243:4022/udp/239.253.43.20:5146
风云音乐高清,http://113.100.31.243:4022/udp/239.253.43.6:5146
高尔夫网球高清,http://113.100.31.243:4022/udp/239.253.43.22:5146
高尔夫网球高清,http://113.100.31.243:4022/udp/239.253.43.12:5146
魅力时尚,http://113.100.31.243:4022/udp/239.77.0.110:5146

广东/深圳/天威视讯-高峰卡,#genre#
CCTV1-综合,http://116.77.33.98:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2-财经,http://116.77.33.98:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3-综艺,http://116.77.33.98:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4-国际,http://116.77.33.98:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5-体育,http://116.77.33.98:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+体育赛事,http://116.77.33.98:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6-电影,http://116.77.33.98:44330/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7-军农,http://116.77.33.98:44330/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8-电视剧,http://116.77.33.98:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9-纪录,http://116.77.33.98:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10-科教,http://116.77.33.98:44330/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11-戏曲,http://116.77.33.98:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12-社会与法,http://116.77.33.98:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13-新闻,http://116.77.33.98:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14-少儿,http://116.77.33.98:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15-音乐,http://116.77.33.98:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16,http://116.77.33.98:44330/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://116.77.33.98:44330/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
深圳都市,http://116.77.33.98:44330/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
深圳电视剧,http://116.77.33.98:44330/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
深圳少儿,http://116.77.33.98:44330/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
天威TVG,http://116.77.33.98:44330/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
CGTN,http://116.77.33.98:44330/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
Channel [V],http://116.77.33.98:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://116.77.33.98:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
明珠台,http://116.77.33.98:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰卫视中文台,http://116.77.33.98:44330/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://116.77.33.98:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://116.77.33.98:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
广东公共,http://116.77.33.98:44330/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://116.77.33.98:44330/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
南方卫视,http://116.77.33.98:44330/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://116.77.33.98:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://116.77.33.98:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://116.77.33.98:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://116.77.33.98:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
上海卫视,http://116.77.33.98:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://116.77.33.98:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://116.77.33.98:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://116.77.33.98:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://116.77.33.98:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://116.77.33.98:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://116.77.33.98:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://116.77.33.98:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
星空卫视,http://116.77.33.98:44330/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0
澳视澳门,http://116.77.33.98:44330/tsfile/live/0114_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://116.77.33.98:44330/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://116.77.33.98:44330/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://116.77.33.98:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://116.77.33.98:44330/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://116.77.33.98:44330/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
重温经典,http://116.77.33.98:44330/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0

广东/深圳/电信-不卡,#genre#
CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$标清
CCTV4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://218.17.33.178:53290/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://218.17.33.178:53290/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://218.17.33.178:53290/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$标清
CCTV8,http://218.17.33.178:53290/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://218.17.33.178:53290/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://218.17.33.178:53290/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://218.17.33.178:53290/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$标清
CCTV12,http://218.17.33.178:53290/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://218.17.33.178:53290/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$标清
CCTV14,http://218.17.33.178:53290/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$标清
CCTV15,http://218.17.33.178:53290/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$标清
CCTV17,http://218.17.33.178:53290/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$标清
CCTV5,http://218.17.33.178:53290/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0

广东移动内网-卡,#genre#
CCTV 1,http://gd.wsd.gd.cn:1698/hls/1/index.m3u8
CCTV 2,http://gd.wsd.gd.cn:1698/hls/18/index.m3u8
CCTV 3,http://gd.wsd.gd.cn:1698/hls/19/index.m3u8
CCTV 4,http://gd.wsd.gd.cn:1698/hls/20/index.m3u8
CCTV 5,http://gd.wsd.gd.cn:1698/hls/21/index.m3u8
CCTV 5+,http://gd.wsd.gd.cn:1698/hls/22/index.m3u8
CCTV 6,http://gd.wsd.gd.cn:1698/hls/23/index.m3u8
CCTV 7,http://gd.wsd.gd.cn:1698/hls/24/index.m3u8
CCTV 8,http://gd.wsd.gd.cn:1698/hls/25/index.m3u8
CCTV 9,http://gd.wsd.gd.cn:1698/hls/26/index.m3u8
CCTV 10,http://gd.wsd.gd.cn:1698/hls/27/index.m3u8
CCTV 11,http://gd.wsd.gd.cn:1698/hls/28/index.m3u8
CCTV 12,http://gd.wsd.gd.cn:1698/hls/29/index.m3u8
CCTV 13,http://gd.wsd.gd.cn:1698/hls/30/index.m3u8
CCTV 14,http://gd.wsd.gd.cn:1698/hls/31/index.m3u8
CCTV 15,http://gd.wsd.gd.cn:1698/hls/32/index.m3u8
CCTV 16,http://gd.wsd.gd.cn:1698/hls/33/index.m3u8
CCTV 17,http://gd.wsd.gd.cn:1698/hls/34/index.m3u8
CCTV-央视台球,http://gd.wsd.gd.cn:1698/hls/86/index.m3u8
CCTV-怀旧剧场,http://gd.wsd.gd.cn:1698/hls/77/index.m3u8
CCTV-第一剧场,http://gd.wsd.gd.cn:1698/hls/78/index.m3u8
CCTV-风云剧场,http://gd.wsd.gd.cn:1698/hls/79/index.m3u8
CCTV-风云足球,http://gd.wsd.gd.cn:1698/hls/76/index.m3u8
CETV 1,http://gd.wsd.gd.cn:1698/hls/59/index.m3u8
CHC-动作电影,http://gd.wsd.gd.cn:1698/hls/99/index.m3u8
CHC-家庭影院,http://gd.wsd.gd.cn:1698/hls/80/index.m3u8
HZTV-1,http://gd.wsd.gd.cn:1698/hls/66/index.m3u8
天映经典,http://gd.wsd.gd.cn:1698/hls/94/index.m3u8
翡翠台,http://gd.wsd.gd.cn:1698/hls/92/index.m3u8
明珠台,http://gd.wsd.gd.cn:1698/hls/93/index.m3u8
有线18台,http://gd.wsd.gd.cn:1698/hls/130/index.m3u8
电影台,http://gd.wsd.gd.cn:1698/hls/131/index.m3u8
天映经典台,http://gd.wsd.gd.cn:1698/hls/129/index.m3u8
凤凰中文,http://gd.wsd.gd.cn:1698/hls/96/index.m3u8
凤凰资讯,http://gd.wsd.gd.cn:1698/hls/95/index.m3u8
广东IPTV影视推荐,http://gd.wsd.gd.cn:1698/hls/89/index.m3u8
广东体育,http://gd.wsd.gd.cn:1698/hls/12/index.m3u8
广东大湾区卫视,http://gd.wsd.gd.cn:1698/hls/15/index.m3u8
广东少儿,http://gd.wsd.gd.cn:1698/hls/17/index.m3u8
广东岭南戏曲,http://gd.wsd.gd.cn:1698/hls/75/index.m3u8
广东影视,http://gd.wsd.gd.cn:1698/hls/16/index.m3u8
广东新闻,http://gd.wsd.gd.cn:1698/hls/11/index.m3u8
广东民生,http://gd.wsd.gd.cn:1698/hls/10/index.m3u8
广东珠江,http://gd.wsd.gd.cn:1698/hls/13/index.m3u8
广东经济科教,http://gd.wsd.gd.cn:1698/hls/14/index.m3u8
广东嘉佳卡通,http://gd.wsd.gd.cn:1698/hls/88/index.m3u8
广州新闻,http://gd.wsd.gd.cn:1698/hls/63/index.m3u8
广州影视,http://gd.wsd.gd.cn:1698/hls/64/index.m3u8
深圳少儿频道,http://gd.wsd.gd.cn:1698/hls/72/index.m3u8
深圳电视剧频道,http://gd.wsd.gd.cn:1698/hls/61/index.m3u8
深圳都市频道,http://gd.wsd.gd.cn:1698/hls/62/index.m3u8
中山综合,http://gd.wsd.gd.cn:1698/hls/68/index.m3u8
佛山城市生活,http://gd.wsd.gd.cn:1698/hls/70/index.m3u8
梅州综合,http://gd.wsd.gd.cn:1698/hls/71/index.m3u8
潮州民生,http://gd.wsd.gd.cn:1698/hls/9/index.m3u8
潮州综合,http://gd.wsd.gd.cn:1698/hls/8/index.m3u8
汕头经济生活,http://gd.wsd.gd.cn:1698/hls/4/index.m3u8
汕头综合,http://gd.wsd.gd.cn:1698/hls/3/index.m3u8
汕尾文化生活,http://gd.wsd.gd.cn:1698/hls/5/index.m3u8
汕尾新闻综合,http://gd.wsd.gd.cn:1698/hls/65/index.m3u8
揭阳生活,http://gd.wsd.gd.cn:1698/hls/7/index.m3u8
揭阳综合,http://gd.wsd.gd.cn:1698/hls/6/index.m3u8
新闻综合,http://gd.wsd.gd.cn:1698/hls/69/index.m3u8
广东卫视,http://gd.wsd.gd.cn:1698/hls/2/index.m3u8
深圳卫视,http://gd.wsd.gd.cn:1698/hls/39/index.m3u8
海南卫视,http://gd.wsd.gd.cn:1698/hls/58/index.m3u8
